"id","recidivate","race","sex","age","juv_fel_count","juv_misd_count","priors_count","charge_degree","charge_name"
5495,0,2,0,60,0,0,13,1,"Other"
3300,1,1,0,48,0,0,13,1,"Other"
4445,0,2,1,22,0,0,1,1,"Other"
9126,0,2,0,30,0,0,2,0,"Battery"
175,1,1,0,42,0,0,1,1,"Other"
5432,1,1,0,56,0,0,9,0,"Battery"
8544,1,1,0,29,0,0,0,0,"Battery"
1300,0,1,1,21,0,0,0,0,"Possession of Cannabis/Marijuana"
10427,0,1,0,56,0,0,1,1,"Possession of a Controlled Substance"
2609,0,2,0,25,0,0,9,1,"Driving with a Revoked License"
9924,1,1,0,29,0,0,0,1,"Assault with a Deadly Weapon"
10035,0,2,1,53,0,0,0,1,"Other"
8291,0,2,0,59,0,0,4,0,"arrest case no charge"
7712,0,2,0,23,0,0,0,0,"Battery"
4416,0,1,0,58,0,0,3,1,"Battery"
9047,0,3,1,32,0,0,0,0,"Battery"
9643,0,1,0,43,0,0,0,1,"arrest case no charge"
9733,1,2,0,21,0,0,0,1,"Grand Theft"
1143,1,2,0,20,0,0,0,1,"Possession of Cocaine"
335,0,2,0,37,0,0,0,0,"Battery"
3376,0,6,1,40,0,0,0,1,"Grand Theft"
438,1,2,0,34,0,0,5,1,"Other"
4754,0,2,0,47,0,0,1,1,"Possession of Cocaine"
4161,1,2,0,54,0,0,0,0,"Battery"
10225,0,6,0,34,0,0,0,1,"Battery"
1408,1,2,0,28,0,0,10,0,"Battery"
10065,0,1,0,26,0,0,1,0,"Other"
973,1,1,1,57,0,0,0,0,"Other"
6066,0,1,0,57,0,0,12,0,"Driving Under the Influence"
9018,0,2,0,31,1,0,5,0,"arrest case no charge"
6594,0,2,0,24,0,0,0,0,"Battery"
2336,1,2,0,20,2,0,2,1,"Grand Theft"
5477,0,1,0,34,0,0,0,1,"Other"
5535,1,1,0,21,0,0,1,1,"Burglary"
6904,0,2,1,23,0,0,1,1,"arrest case no charge"
913,1,2,0,31,0,0,3,0,"Other"
4207,1,2,0,36,0,0,10,1,"Possession of Cocaine"
9852,1,2,0,21,0,2,2,1,"Grand Theft"
9670,0,1,0,23,0,0,0,1,"Other"
4441,0,1,1,54,0,0,1,0,"Other"
160,1,2,0,59,0,0,14,1,"arrest case no charge"
6375,1,2,0,26,0,0,1,0,"Other"
4695,1,3,0,44,0,0,8,1,"Assault with a Deadly Weapon"
8097,1,2,0,29,0,0,5,1,"arrest case no charge"
4802,0,1,0,56,0,0,7,1,"Grand Theft"
10835,0,3,0,23,0,0,2,1,"Burglary"
3824,1,2,0,27,0,0,2,0,"Battery"
7130,1,1,0,40,0,0,4,1,"Other"
7259,0,1,0,26,0,0,5,0,"Assault"
9971,0,1,1,55,0,0,0,1,"Battery"
7765,1,3,0,46,0,0,12,1,"Possession of a Controlled Substance"
1156,0,2,1,23,0,0,0,1,"Grand Theft"
7650,1,1,0,41,0,0,1,1,"Battery"
3547,0,2,0,49,0,0,3,1,"arrest case no charge"
8408,0,1,0,27,0,0,0,0,"Battery"
3131,1,3,0,40,0,0,8,1,"Possession of Cocaine"
5691,0,1,0,26,0,0,1,0,"Other"
7192,0,6,1,70,0,0,0,1,"Grand Theft"
7752,1,1,0,25,0,0,5,1,"Grand Theft"
10410,0,1,1,61,0,0,15,1,"Theft"
668,1,3,0,25,0,0,2,1,"arrest case no charge"
726,1,1,0,34,0,0,4,1,"Possession of Cannabis/Marijuana"
3935,0,2,1,21,0,0,0,1,"Possession of a Controlled Substance"
8450,1,1,0,33,0,0,2,1,"arrest case no charge"
10051,1,1,0,25,0,0,5,1,"Other"
1879,0,2,0,22,0,0,0,1,"Battery"
2696,0,2,0,34,0,0,2,1,"Driving with a Suspended License"
3183,1,2,0,42,0,0,1,1,"Driving with a Suspended License"
11001,1,3,1,23,0,0,2,1,"Possession of a Controlled Substance"
10461,0,6,0,37,0,0,0,0,"Other"
1871,1,2,1,25,0,0,2,1,"Battery"
10940,0,1,0,30,0,0,2,0,"Battery"
8800,1,1,1,41,0,0,9,0,"Theft"
6114,0,1,1,41,0,0,3,1,"Driving with a Revoked License"
153,0,2,0,30,0,0,1,1,"Other"
10125,1,3,0,50,0,0,5,1,"Driving with a Suspended License"
1082,1,2,0,50,0,0,18,1,"Driving with a Revoked License"
4800,1,2,1,30,0,3,10,1,"Possession of Cocaine"
10057,0,2,0,34,0,1,9,1,"arrest case no charge"
7252,1,2,1,26,0,0,3,1,"Possession of Cocaine"
9892,1,2,0,27,0,0,5,1,"arrest case no charge"
4488,1,3,0,23,0,0,3,1,"Burglary"
3393,1,2,0,31,0,0,10,1,"arrest case no charge"
1742,1,6,0,20,0,0,0,0,"Burglary"
3649,1,2,0,26,0,0,4,1,"Other"
1130,1,1,0,30,0,0,22,1,"Possession of Cocaine"
1498,0,1,0,52,0,0,1,1,"Other"
7896,1,2,0,22,0,0,0,1,"Possession of a Controlled Substance"
1584,0,6,0,25,0,0,1,1,"Other"
3856,0,2,1,37,1,0,7,1,"Other"
10624,1,2,0,28,0,0,0,0,"arrest case no charge"
4652,1,2,0,21,0,0,1,1,"Other"
9865,1,2,0,30,1,0,9,0,"Other"
5809,0,2,0,45,1,0,20,0,"arrest case no charge"
8570,1,1,0,45,0,0,0,1,"Grand Theft"
8439,0,3,0,30,0,0,3,0,"Driving Under the Influence"
8834,1,2,0,33,0,2,11,1,"arrest case no charge"
3380,0,2,1,45,0,0,1,1,"Other"
10445,1,3,0,43,0,0,1,0,"Driving Under the Influence"
9209,1,2,0,25,0,0,2,1,"Grand Theft"
1550,0,1,0,60,0,0,1,1,"arrest case no charge"
2405,0,2,1,24,0,0,0,1,"Battery"
4125,0,2,1,28,0,0,3,1,"Battery"
8313,1,6,0,56,0,0,6,1,"Possession of Cocaine"
3274,0,2,0,21,0,0,0,1,"Burglary"
301,0,1,0,44,0,0,4,0,"Battery"
890,1,6,0,30,0,0,0,0,"Battery"
6778,0,2,0,22,1,0,1,0,"Battery"
4086,1,2,0,26,0,0,13,0,"Battery"
5312,1,1,0,31,0,0,5,1,"Driving with a Revoked License"
3465,0,6,0,49,0,0,2,1,"arrest case no charge"
6654,1,2,0,20,0,0,1,1,"Burglary"
330,0,2,0,48,0,0,0,1,"Battery"
6749,0,1,1,24,0,0,0,0,"Possession of Cannabis/Marijuana"
8116,0,1,0,21,0,0,1,1,"arrest case no charge"
7022,1,2,0,25,0,0,0,0,"Other"
5459,0,2,0,48,0,0,0,0,"Battery"
9143,0,1,0,20,0,0,0,1,"Assault with a Deadly Weapon"
8726,0,3,1,29,0,0,1,1,"arrest case no charge"
3431,0,2,1,28,0,0,0,0,"Battery"
10050,0,6,1,34,0,0,0,1,"Battery"
3769,0,1,0,54,0,0,0,0,"Other"
2420,1,1,0,28,0,0,0,0,"Battery"
2991,1,2,0,59,0,0,4,1,"Possession of Cocaine"
10482,1,3,0,42,0,0,1,1,"Other"
6424,0,3,0,45,0,0,1,0,"Possession of Cannabis/Marijuana"
4339,1,3,0,41,0,0,19,1,"Theft"
9284,0,1,0,31,0,0,0,1,"Grand Theft"
10533,1,2,1,42,0,0,8,1,"arrest case no charge"
7104,1,1,0,49,0,0,4,0,"Battery"
7485,1,3,0,39,0,0,0,0,"Battery"
4453,1,2,0,30,0,1,7,1,"Burglary"
4435,0,6,1,48,0,0,0,1,"Other"
7434,0,2,0,24,0,0,1,1,"arrest case no charge"
3541,0,2,0,67,0,0,4,0,"Driving with a Suspended License"
5067,1,2,1,24,0,0,2,1,"Driving with a Suspended License"
5522,0,6,1,26,0,0,1,0,"arrest case no charge"
4787,0,2,0,44,0,0,0,1,"arrest case no charge"
9833,0,1,0,67,0,0,0,1,"Other"
2211,1,2,0,24,0,0,5,1,"Driving with a Suspended License"
517,0,2,0,23,0,0,1,1,"Grand Theft"
2014,0,1,0,30,0,0,0,0,"Driving Under the Influence"
10092,1,2,0,66,0,0,5,1,"Possession of Cocaine"
8696,0,1,0,35,0,0,4,1,"arrest case no charge"
8778,0,1,1,74,0,0,0,0,"Other"
6042,1,1,0,37,0,0,4,0,"Battery"
10069,0,1,1,36,0,0,0,1,"Possession of Cocaine"
7524,0,3,1,32,0,0,0,1,"Possession of Cocaine"
8638,1,2,0,31,0,0,9,1,"Assault"
6577,0,1,0,36,0,0,1,1,"arrest case no charge"
6949,1,1,0,32,0,0,1,0,"Battery"
1031,1,1,1,34,0,0,15,1,"Grand Theft"
10698,1,2,0,24,0,0,0,1,"Possession of a Controlled Substance"
8641,0,1,0,77,0,0,1,0,"Driving Under the Influence"
9708,1,2,0,37,0,0,6,1,"Driving with a Suspended License"
5492,0,1,0,35,0,0,2,1,"Other"
1136,1,2,0,25,0,1,7,0,"arrest case no charge"
1951,0,2,0,20,0,0,1,1,"Other"
8610,0,1,0,58,0,0,3,0,"Other"
5019,1,2,0,30,0,0,8,1,"arrest case no charge"
7204,0,1,0,30,0,0,3,0,"Battery"
10078,1,3,0,27,0,0,1,1,"Possession of a Controlled Substance"
7742,1,3,0,34,0,0,5,1,"Driving with a Suspended License"
3299,1,2,0,29,0,0,3,1,"arrest case no charge"
4179,1,2,0,22,0,0,0,1,"Assault with a Deadly Weapon"
3291,1,2,0,37,0,0,8,0,"Driving with a Suspended License"
10647,0,1,1,50,0,0,3,1,"arrest case no charge"
1985,0,1,0,65,0,0,2,0,"Other"
10188,1,1,0,31,0,0,3,0,"Battery"
7125,0,2,1,29,0,0,5,1,"Battery"
9687,0,2,0,44,0,0,2,0,"arrest case no charge"
5101,1,2,0,28,0,0,5,0,"Battery"
8476,0,1,0,52,0,0,2,0,"Driving with a Suspended License"
9796,1,6,0,54,0,0,2,0,"Battery"
8492,1,2,0,26,0,0,7,1,"Other"
137,1,2,0,36,0,0,9,1,"Other"
8050,0,1,1,31,0,0,1,1,"arrest case no charge"
1991,1,2,0,39,0,0,5,1,"Battery"
8448,0,2,0,30,0,0,4,1,"Possession of Cocaine"
8737,0,2,1,27,0,0,8,1,"arrest case no charge"
3853,0,2,0,35,0,0,4,0,"Driving with a Suspended License"
262,0,1,1,37,0,0,6,1,"Possession of Cocaine"
215,0,2,0,31,0,0,1,0,"Other"
2277,1,1,0,25,0,0,5,0,"arrest case no charge"
6733,0,2,0,22,0,0,0,1,"Grand Theft"
8916,0,2,1,51,0,0,1,0,"Driving Under the Influence"
798,1,1,0,48,0,0,1,1,"Battery"
740,1,4,0,50,0,0,5,1,"Driving with a Revoked License"
552,1,1,0,22,0,0,2,0,"Possession of Cannabis/Marijuana"
7034,1,1,0,28,0,0,2,1,"Other"
5099,0,2,0,48,0,0,6,1,"arrest case no charge"
7383,1,1,0,24,0,0,2,1,"Other"
9506,1,2,0,24,0,0,0,0,"Battery"
10972,0,1,0,32,0,0,0,1,"Possession of Cannabis/Marijuana"
2575,1,1,1,34,0,0,1,1,"arrest case no charge"
3170,1,2,1,27,0,0,0,0,"Battery"
3642,1,2,0,41,0,0,3,1,"Driving with a Suspended License"
10935,1,3,0,31,1,0,7,0,"Driving with a Suspended License"
1699,0,1,1,32,0,0,1,1,"Other"
9512,0,2,0,61,0,0,8,0,"arrest case no charge"
10567,0,1,1,29,0,0,3,1,"arrest case no charge"
2457,0,6,0,32,0,0,0,0,"Battery"
5576,1,5,0,26,0,0,11,1,"Possession of Cocaine"
3653,0,2,0,26,0,0,0,1,"Grand Theft"
2859,1,1,0,37,0,0,11,1,"Driving with a Revoked License"
3780,0,1,0,24,0,0,2,0,"Battery"
6484,0,1,1,52,0,0,0,1,"Other"
2708,0,2,0,28,0,0,5,0,"arrest case no charge"
4232,1,2,0,36,0,0,5,0,"Battery"
4455,1,3,0,32,0,0,1,0,"Driving Under the Influence"
8715,1,2,1,20,0,0,0,0,"Battery"
8212,0,1,0,33,0,0,0,1,"Grand Theft"
4186,0,1,0,59,0,0,0,1,"Possession of a Controlled Substance"
10112,1,2,0,25,0,0,2,0,"Other"
8876,0,2,0,29,0,0,7,1,"Burglary"
7791,1,2,0,22,0,0,1,0,"Assault"
344,0,2,0,41,0,0,0,0,"Battery"
2441,0,6,0,25,0,0,0,1,"Other"
2247,1,2,0,31,3,0,6,1,"Other"
2668,0,1,1,35,0,1,3,1,"Other"
6547,1,3,0,23,0,0,2,1,"arrest case no charge"
2026,1,2,0,27,0,0,4,1,"Grand Theft"
9206,1,2,0,43,0,0,3,1,"Possession of Cocaine"
178,1,2,0,33,0,12,28,1,"Driving with a Revoked License"
39,1,2,0,26,0,0,5,1,"Possession of Cannabis/Marijuana"
9516,0,2,0,32,0,3,7,1,"arrest case no charge"
9272,0,1,1,59,0,0,1,1,"Other"
1856,0,1,0,21,0,0,1,1,"Battery"
3720,1,1,0,55,0,0,33,1,"Theft"
6857,0,2,1,28,0,0,0,0,"Battery"
9720,1,1,0,38,0,0,0,1,"Possession of a Controlled Substance"
882,1,1,0,50,0,0,5,1,"Driving with a Revoked License"
8157,0,1,0,30,0,0,0,1,"Grand Theft"
2706,0,2,1,28,0,0,1,1,"Forgery"
4007,1,2,0,24,0,0,3,0,"Other"
9527,0,2,0,36,0,0,2,0,"Driving Under the Influence"
1048,1,2,0,44,0,0,14,1,"Driving with a Suspended License"
4141,0,2,0,37,0,0,5,1,"Possession of Cocaine"
7055,0,1,0,25,0,0,2,1,"Possession of Cannabis/Marijuana"
10242,0,1,0,31,0,0,3,0,"Driving Under the Influence"
10228,0,1,0,49,0,0,3,1,"Battery"
1894,1,2,0,27,0,0,0,0,"Battery"
10713,0,3,1,24,0,0,1,0,"Battery"
9953,1,2,0,23,0,0,1,1,"Grand Theft"
10811,0,1,0,34,0,0,1,1,"Possession of Cocaine"
2475,0,6,0,48,0,0,1,1,"arrest case no charge"
4381,0,1,0,55,0,0,1,0,"Other"
8667,1,2,0,35,0,0,16,1,"arrest case no charge"
9942,0,3,0,46,0,0,0,1,"Grand Theft"
2356,1,1,0,51,0,0,6,1,"arrest case no charge"
1016,1,6,0,30,0,0,4,0,"Other"
5236,0,2,0,25,0,1,8,1,"arrest case no charge"
6550,1,2,0,56,0,0,12,1,"Possession of Cocaine"
3617,0,2,0,42,0,0,4,0,"Driving with a Suspended License"
953,0,2,0,29,0,0,0,0,"Driving Under the Influence"
8617,0,2,0,30,0,0,3,1,"Grand Theft"
10502,0,1,0,31,0,0,0,1,"Battery"
5449,0,1,0,32,0,0,1,1,"Burglary"
10657,0,1,0,26,0,0,1,0,"Battery"
10218,1,2,0,22,0,0,0,0,"Battery"
3157,0,1,0,24,0,0,0,1,"Other"
4307,0,2,0,21,0,0,1,1,"Possession of Cocaine"
4677,0,6,0,42,0,0,6,0,"Assault"
1109,1,2,0,45,0,0,0,1,"Grand Theft"
9287,1,2,0,24,0,0,8,1,"Possession of Cocaine"
2619,0,2,0,27,0,0,3,1,"arrest case no charge"
6915,1,2,0,30,0,1,9,1,"Other"
10881,1,3,0,36,1,0,20,1,"arrest case no charge"
6030,0,2,0,48,0,0,10,1,"Grand Theft"
7973,0,2,0,25,0,0,0,0,"Other"
8760,1,2,1,25,0,0,6,1,"Driving with a Revoked License"
2394,1,1,0,42,0,0,2,1,"Possession of Cocaine"
5294,0,2,0,44,0,0,7,1,"arrest case no charge"
2233,1,1,0,24,0,0,3,1,"Grand Theft"
1087,1,1,0,26,0,0,1,1,"arrest case no charge"
2848,1,1,0,23,0,0,0,0,"Other"
3779,0,2,0,27,0,0,1,0,"Possession of Cannabis/Marijuana"
9528,0,2,0,59,0,0,17,1,"Other"
2243,1,1,0,57,0,0,0,0,"arrest case no charge"
9822,1,1,0,28,0,0,6,0,"arrest case no charge"
6863,0,2,0,33,0,0,0,1,"Burglary"
7432,0,1,0,26,0,0,2,1,"arrest case no charge"
8386,0,2,0,24,0,0,0,1,"Grand Theft"
7413,1,2,0,21,0,0,3,1,"Possession of a Controlled Substance"
3417,0,1,0,28,0,0,3,1,"arrest case no charge"
10948,0,1,0,51,0,0,7,1,"Other"
10958,0,1,1,49,0,0,2,1,"Grand Theft"
3842,0,3,0,35,0,0,2,1,"arrest case no charge"
8340,0,1,0,45,0,0,0,1,"Battery"
9038,0,2,1,33,0,0,1,1,"arrest case no charge"
8182,0,2,0,24,0,0,1,1,"Other"
10728,1,2,1,35,0,0,5,1,"Other"
480,1,2,0,20,0,0,0,1,"Grand Theft"
6538,0,1,0,36,0,0,0,0,"arrest case no charge"
9230,0,1,1,22,0,0,0,0,"Battery"
8413,1,2,0,25,0,0,3,1,"Other"
1448,0,1,0,23,0,0,0,0,"Other"
1163,0,2,0,25,0,0,6,1,"Burglary"
5138,1,1,0,21,0,0,0,1,"Possession of Cannabis/Marijuana"
10020,0,1,0,27,0,0,0,1,"Grand Theft"
7247,1,2,1,24,0,0,2,1,"Burglary"
10720,1,2,0,22,0,0,1,0,"Battery"
5977,1,2,0,21,0,0,1,1,"Burglary"
7411,0,2,0,30,0,0,5,0,"Assault with a Deadly Weapon"
1306,1,2,0,30,0,0,5,1,"Other"
8505,1,2,0,24,0,0,2,0,"Battery"
6816,0,2,1,29,0,0,0,0,"Battery"
3736,0,1,0,44,0,0,4,1,"Driving with a Revoked License"
2929,0,1,0,22,0,0,0,1,"Other"
5140,1,2,0,25,0,0,0,0,"Battery"
9462,1,1,0,50,0,0,1,0,"Other"
10838,1,2,1,27,0,0,3,1,"Grand Theft"
7853,1,2,0,41,0,0,3,0,"Driving Under the Influence"
3661,1,2,0,58,0,0,16,1,"arrest case no charge"
9040,0,2,0,34,0,0,3,1,"Assault"
3961,0,3,0,40,0,0,0,1,"Other"
4526,1,1,0,28,0,0,5,1,"arrest case no charge"
8501,1,2,0,33,0,0,14,1,"Driving with a Revoked License"
11000,0,2,1,33,0,0,3,0,"Battery"
9567,0,2,1,28,0,0,0,1,"Other"
320,0,2,0,38,0,0,15,1,"Possession of Cocaine"
573,0,2,0,28,0,0,1,0,"Battery"
1928,0,3,0,23,0,0,4,1,"Possession of a Controlled Substance"
4718,0,1,0,39,0,0,1,1,"Burglary"
3305,0,1,1,49,0,0,3,1,"Other"
2664,1,2,0,27,0,0,0,1,"Assault with a Deadly Weapon"
2611,0,2,1,29,0,0,1,0,"Other"
4969,0,2,0,24,0,0,1,0,"Battery"
5448,0,1,0,28,0,0,0,1,"Other"
5069,1,2,0,24,1,0,2,0,"Other"
10580,0,1,1,22,0,0,1,0,"Other"
3797,0,2,0,44,1,0,7,1,"Possession of Cocaine"
1488,1,2,0,32,0,1,5,0,"Battery"
8488,0,2,0,37,0,0,8,0,"Battery"
6023,0,6,0,54,0,0,0,1,"Assault"
2075,0,1,1,24,0,0,0,0,"Battery"
685,1,2,1,46,0,0,2,1,"Grand Theft"
7214,1,2,1,30,0,0,7,0,"Battery"
10027,0,2,1,46,0,0,4,1,"arrest case no charge"
4696,0,3,0,56,0,0,0,1,"Possession of Cocaine"
9125,1,1,0,51,0,0,1,0,"Battery"
3818,0,2,0,23,0,0,1,0,"Other"
10685,0,2,1,28,0,0,1,1,"Battery"
7178,1,2,0,43,0,0,7,1,"Other"
7395,1,2,0,42,0,0,17,1,"Possession of Cocaine"
2855,1,2,1,25,0,0,1,0,"Battery"
9444,0,1,1,25,0,0,0,1,"Possession of a Controlled Substance"
2047,1,2,0,26,0,0,6,0,"Driving Under the Influence"
8010,0,1,0,23,0,0,0,0,"Driving Under the Influence"
9061,1,2,0,20,0,3,3,1,"Possession of Cocaine"
4640,1,2,0,25,0,1,10,1,"Other"
5987,1,1,0,33,0,0,5,1,"Driving with a Revoked License"
6175,0,2,0,26,0,0,2,1,"arrest case no charge"
3484,1,2,0,47,0,0,22,1,"Driving with a Suspended License"
9381,0,1,0,35,0,0,2,0,"Battery"
7073,1,2,0,31,0,0,4,0,"Possession of Cannabis/Marijuana"
2869,0,3,0,36,0,0,0,0,"Other"
4498,1,1,0,26,0,0,10,1,"Driving with a Revoked License"
10371,0,3,0,45,0,0,3,1,"Forgery"
4227,1,3,0,32,0,0,0,0,"Driving Under the Influence"
10260,1,1,0,54,0,0,11,1,"Possession of Cocaine"
1806,1,1,1,33,0,0,2,1,"Other"
7077,1,2,0,31,0,0,8,1,"Driving with a Revoked License"
403,1,2,0,66,0,0,8,1,"Other"
8583,1,2,0,25,0,3,8,0,"Battery"
9008,0,6,0,45,0,0,0,1,"Other"
2361,1,1,1,49,0,0,2,0,"Other"
10748,0,1,0,44,0,0,1,0,"Battery"
1900,1,1,0,30,0,0,10,1,"arrest case no charge"
2923,0,6,0,36,0,0,0,0,"Battery"
10506,1,2,0,27,0,2,17,1,"Driving with a Revoked License"
1328,0,2,1,26,0,0,1,0,"Battery"
1850,1,2,0,32,0,0,4,1,"arrest case no charge"
2714,0,3,0,45,0,0,1,0,"Battery"
2206,0,2,0,30,0,0,2,0,"Driving with a Suspended License"
4439,0,1,1,22,0,0,2,0,"Possession of Cannabis/Marijuana"
8701,1,2,0,43,0,0,4,1,"arrest case no charge"
5898,0,1,0,23,0,0,0,0,"Battery"
3090,0,2,0,25,0,0,1,1,"Burglary"
9633,0,3,0,32,0,0,7,1,"Driving with a Revoked License"
7484,1,2,1,30,0,0,8,1,"Forgery"
5628,0,1,0,39,0,0,1,1,"arrest case no charge"
5063,1,2,1,21,0,0,1,0,"Battery"
10412,0,1,0,49,0,0,0,1,"Grand Theft"
8036,0,3,0,42,0,0,1,0,"Driving Under the Influence"
7448,0,2,1,31,0,0,0,1,"Battery"
9659,0,2,0,25,0,0,0,0,"Assault"
2938,0,2,0,27,0,0,1,1,"Other"
3186,0,1,1,27,0,0,2,1,"Other"
2168,0,3,0,35,0,0,0,0,"Other"
157,0,1,0,30,0,0,0,1,"Other"
487,1,1,0,53,0,0,36,1,"Other"
1511,0,2,0,29,0,0,0,0,"Driving with a Suspended License"
2401,0,2,0,29,0,0,2,0,"Driving with a Suspended License"
4469,0,1,0,58,0,0,0,0,"Other"
4608,1,2,0,20,0,1,1,1,"Burglary"
8426,0,1,0,55,0,0,0,1,"Battery"
4960,1,1,1,33,0,0,1,0,"Battery"
3805,1,1,0,28,0,0,0,1,"Grand Theft"
6514,0,1,0,26,0,0,2,1,"Other"
8681,1,2,0,33,0,0,12,1,"Other"
5143,0,1,1,23,0,0,1,0,"Battery"
9804,1,3,1,48,0,0,4,1,"arrest case no charge"
1816,1,1,1,29,0,0,11,1,"Possession of Cocaine"
5833,0,1,0,47,0,0,3,1,"Other"
2190,0,3,0,42,0,0,3,0,"Driving with a Suspended License"
7326,0,2,0,24,0,0,3,1,"Possession of Cannabis/Marijuana"
7375,1,2,0,22,0,0,2,0,"Battery"
9737,0,1,0,50,0,0,2,1,"Other"
7455,0,2,0,22,0,0,0,1,"Other"
6223,0,6,0,54,0,0,2,0,"Battery"
7884,1,1,0,39,0,0,17,1,"Possession of a Controlled Substance"
7206,1,3,0,37,0,0,6,1,"Driving with a Suspended License"
2661,1,1,1,44,0,0,11,1,"Battery"
1151,1,6,0,21,0,0,1,1,"Possession of Cannabis/Marijuana"
8578,1,1,0,24,0,0,5,1,"arrest case no charge"
8367,1,2,0,30,0,0,15,1,"Other"
10934,0,1,0,41,0,0,0,0,"Driving Under the Influence"
5154,1,2,0,36,0,2,25,0,"Battery"
4452,1,2,0,26,0,0,6,1,"Assault"
216,1,1,0,59,0,0,1,1,"Possession of Cocaine"
2854,1,2,0,31,0,0,19,1,"Driving with a Revoked License"
4220,1,6,0,20,0,0,1,1,"Burglary"
7228,1,1,0,30,3,0,4,1,"Other"
5779,1,2,1,36,2,0,4,0,"Battery"
10029,0,1,0,54,0,0,0,1,"Battery"
9949,0,3,0,56,0,0,2,1,"arrest case no charge"
7320,1,1,0,22,0,2,3,1,"Possession of Cannabis/Marijuana"
234,1,2,1,61,0,0,1,1,"Other"
1523,0,6,1,42,0,0,2,0,"Other"
679,0,2,0,30,0,0,1,0,"Battery"
10619,1,2,0,22,0,0,0,0,"Battery"
9022,1,2,0,32,0,0,5,1,"Driving with a Revoked License"
7966,1,2,0,33,4,0,12,1,"Other"
9202,0,1,1,48,0,0,17,1,"arrest case no charge"
7931,0,2,0,30,0,0,4,0,"Battery"
9729,1,2,1,39,0,0,0,1,"Grand Theft"
4511,0,2,0,59,0,0,1,1,"Possession of Cocaine"
5969,1,1,0,33,0,0,0,0,"Other"
10707,1,1,0,32,0,0,4,1,"Other"
7522,1,2,0,36,0,0,7,1,"Possession of Cocaine"
7540,1,2,0,31,0,0,6,1,"Other"
825,1,1,0,24,0,0,9,0,"Other"
2502,0,3,0,45,0,0,0,1,"Grand Theft"
1484,1,1,0,32,0,0,8,1,"Theft"
3162,1,1,0,29,0,0,7,0,"Battery"
3500,0,1,0,25,0,0,2,0,"Driving Under the Influence"
10645,0,2,0,31,0,0,0,1,"Driving with a Revoked License"
5318,1,3,0,52,0,0,5,1,"Other"
6019,1,1,0,32,0,0,6,1,"Burglary"
10757,1,2,0,24,0,0,0,0,"Other"
7254,1,1,0,20,0,0,0,1,"Burglary"
9907,1,2,0,52,0,0,7,1,"Possession of Cocaine"
7099,0,2,0,34,0,0,2,1,"Possession of Cannabis/Marijuana"
4300,0,1,0,53,0,0,1,1,"Other"
5260,0,2,0,28,0,0,0,0,"Battery"
9319,1,2,0,28,0,0,12,0,"arrest case no charge"
3911,0,3,0,45,0,0,8,1,"Theft"
8980,1,3,0,24,0,0,0,1,"Other"
10606,0,1,0,25,0,0,0,0,"Other"
2071,1,2,0,32,0,0,11,0,"arrest case no charge"
1213,0,2,1,36,0,0,1,0,"Driving with a Suspended License"
1755,0,2,1,24,0,0,0,1,"Grand Theft"
10110,1,2,1,41,0,0,7,1,"Possession of Cannabis/Marijuana"
10259,0,1,0,57,0,0,0,0,"Battery"
5564,1,2,0,35,0,0,5,1,"Other"
423,0,1,0,37,0,0,3,1,"arrest case no charge"
3101,0,2,0,30,0,0,2,1,"arrest case no charge"
637,1,1,0,22,0,0,1,1,"Other"
8019,0,1,1,49,0,0,0,1,"Other"
7347,0,2,1,25,0,0,0,1,"Other"
4964,1,2,0,40,0,0,3,1,"Other"
2841,0,1,0,24,0,1,3,0,"Driving Under the Influence"
5569,0,6,0,59,0,0,1,0,"Battery"
7331,1,1,1,29,0,0,0,1,"Grand Theft"
9731,0,2,1,22,0,0,1,0,"Battery"
6520,0,2,1,26,0,0,1,1,"arrest case no charge"
9181,1,3,1,52,0,0,0,0,"Driving with a Suspended License"
6812,0,1,0,24,0,0,1,1,"Other"
2748,0,1,0,44,0,0,0,0,"Battery"
996,1,2,0,22,0,0,1,1,"Burglary"
4491,1,2,0,25,0,0,1,1,"Possession of a Controlled Substance"
7185,0,3,0,60,0,0,0,1,"Grand Theft"
8797,0,2,0,33,0,0,0,1,"Forgery"
24,1,1,0,31,0,0,5,1,"Other"
325,0,1,0,61,0,0,1,1,"arrest case no charge"
7092,0,1,0,38,0,0,2,1,"arrest case no charge"
3339,0,1,0,59,0,0,0,1,"Possession of Cocaine"
8452,0,1,0,27,0,0,1,0,"Battery"
5554,0,2,0,28,0,0,5,0,"arrest case no charge"
1719,1,2,0,61,0,0,1,1,"Driving with a Suspended License"
3536,1,1,0,25,0,0,0,1,"arrest case no charge"
1506,1,1,1,36,0,0,4,1,"arrest case no charge"
7909,0,2,0,67,0,0,8,1,"Other"
10375,1,2,0,23,0,0,0,0,"Possession of a Controlled Substance"
8456,0,2,0,37,0,0,3,0,"Battery"
3439,0,1,0,36,0,0,0,1,"Battery"
8171,0,1,0,38,0,0,0,0,"Driving with a Suspended License"
8496,1,1,0,20,0,0,0,1,"Battery"
1036,0,2,0,27,0,0,3,1,"Grand Theft"
8328,1,1,0,26,0,0,10,0,"Driving with a Suspended License"
4952,1,2,0,57,0,0,8,0,"Driving Under the Influence"
7747,0,3,0,28,0,0,1,0,"Other"
2402,1,2,0,46,0,0,15,1,"Driving with a Revoked License"
